portfolio_id,ticker,sector,investment_horizon,shares_held,current_price,cost_basis_per_share,total_position_cost,position_dollars,total_portfolio_value,weight,stock_beta,target_beta,actual_beta,stock_sharpe,portfolio_sharpe,weekly_return,weekly_dollar_change,monthly_return,monthly_dollar_change,ytd_return,ytd_dollar_change,one_year_return,one_year_dollar_change,portfolio_inception
1982,SPY,S&P 500 Index ETF,Medium Term,113.8167,$300.08,$382.55,"$43,540.58","$34,154.12","$385,759.55",8.85%,1.00,0.88,0.91,0.04,-0.28,0.05%,$19.81,0.19%,$84.89,2.37%,"$1,032.81",39.77%,"$17,317.21",2008-07-09
1982,VTI,Total US Market ETF,Medium Term,937.7412,$35.01,$29.98,"$28,113.48","$32,830.32","$385,759.55",8.51%,1.00,0.88,0.91,-0.02,-0.28,0.88%,$248.57,3.79%,"$1,065.30",46.10%,"$12,961.17",773.02%,"$217,321.52",2008-07-09
1982,DIS,Consumer Cyclical,Medium Term,239.7466,$59.66,$31.02,"$7,436.94","$14,303.28","$385,759.55",3.71%,0.92,0.88,0.91,-1.10,-0.28,0.20%,$14.79,0.85%,$63.40,10.37%,$771.41,173.92%,"$12,934.33",2008-07-09
1982,DIS,Consumer Cyclical,Medium Term,27.263,$524.64,$297.43,"$8,108.83","$14,303.28","$385,759.55",3.71%,0.92,0.88,0.91,-1.10,-0.28,-0.08%,$-6.63,-0.35%,$-28.39,-4.26%,$-345.46,-71.43%,"$-5,792.30",2008-07-09
1982,NKE,Consumer Cyclical,Medium Term,16.4148,$866.92,$1109.69,"$18,215.34","$14,230.31","$385,759.55",3.69%,0.83,0.88,0.91,-1.25,-0.28,-0.11%,$-19.82,-0.47%,$-84.93,-5.67%,"$-1,033.27",-95.11%,"$-17,324.92",2008-07-09
1982,SBUX,Consumer Cyclical,Medium Term,15.5758,$890.19,$1230.02,"$19,158.55","$13,865.43","$385,759.55",3.59%,0.98,0.88,0.91,0.10,-0.28,-0.11%,$-20.39,-0.46%,$-87.38,-5.55%,"$-1,063.17",-93.05%,"$-17,826.27",2008-07-09
1982,NFLX,Consumer Cyclical,Medium Term,28.2776,$480.01,$419.33,"$11,857.65","$13,573.52","$385,759.55",3.52%,1.02,0.88,0.91,1.18,-0.28,0.14%,$16.12,0.58%,$69.07,7.09%,$840.29,118.82%,"$14,089.31",2008-07-09
1982,FMC,Basic Materials,Medium Term,47.0803,$294.12,$393.03,"$18,503.97","$13,847.25","$385,759.55",3.59%,0.80,0.88,0.91,-0.75,-0.28,-0.10%,$-19.17,-0.44%,$-82.15,-5.40%,$-999.46,-90.56%,"$-16,758.00",2008-07-09
1982,MLM,Basic Materials,Medium Term,1299.9779,$10.43,$13.20,"$17,159.71","$13,558.77","$385,759.55",3.51%,0.76,0.88,0.91,-0.84,-0.28,4.17%,$715.90,17.88%,"$3,068.14",217.54%,"$37,329.02",3647.50%,"$625,900.36",2008-07-09
1982,VMC,Basic Materials,Medium Term,29.951,$450.29,$262.18,"$7,852.55","$13,486.65","$385,759.55",3.50%,0.75,0.88,0.91,-0.40,-0.28,-0.01%,$-0.71,-0.04%,$-3.05,-0.47%,$-37.11,-7.92%,$-622.23,2008-07-09
1982,EMN,Basic Materials,Medium Term,51.5151,$261.80,$188.03,"$9,686.38","$13,486.65","$385,759.55",3.50%,1.01,0.88,0.91,-0.84,-0.28,-0.07%,$-6.50,-0.29%,$-27.87,-3.50%,$-339.13,-58.70%,"$-5,686.24",2008-07-09
1982,DHR,Healthcare,Medium Term,12.2745,$528.61,$746.60,"$9,164.14","$6,488.43","$385,759.55",1.68%,0.83,0.88,0.91,-0.89,-0.28,-0.09%,$-7.83,-0.37%,$-33.55,-4.45%,$-408.22,-74.69%,"$-6,844.63",2008-07-09
1982,TMO,Healthcare,Medium Term,18.1492,$333.67,$272.06,"$4,937.67","$6,055.86","$385,759.55",1.57%,0.70,0.88,0.91,-1.12,-0.28,0.07%,$3.46,0.30%,$14.83,3.65%,$180.46,61.28%,"$3,025.83",2008-07-09
1982,LLY,Healthcare,Medium Term,121.8161,$49.44,$67.54,"$8,227.46","$6,022.59","$385,759.55",1.56%,0.69,0.88,0.91,-0.08,-0.28,1.12%,$92.55,4.82%,$396.65,58.66%,"$4,825.97",983.51%,"$80,917.56",2008-07-09
1982,PLD,Real Estate,Medium Term,37.1911,$874.32,$579.41,"$21,548.90","$32,516.90","$385,759.55",8.43%,0.87,0.88,0.91,-0.75,-0.28,-0.10%,$-20.58,-0.41%,$-88.18,-4.98%,"$-1,072.85",-83.48%,"$-17,988.59",2008-07-09
1982,SPG,Real Estate,Medium Term,52.8859,$614.85,$550.93,"$29,136.43","$32,516.90","$385,759.55",8.43%,0.89,0.88,0.91,-0.00,-0.28,-0.08%,$-24.38,-0.36%,$-104.50,-4.36%,"$-1,271.37",-73.16%,"$-21,317.14",2008-07-09
1982,PEG,Utilities,Medium Term,7.6909,$164.36,$172.92,"$1,329.91","$1,264.08","$385,759.55",0.33%,0.51,0.88,0.91,0.89,-0.28,-0.06%,$-0.80,-0.26%,$-3.42,-3.13%,$-41.61,-52.46%,$-697.64,2008-07-09
1982,PNC,Financial Services,Medium Term,51.5675,$529.41,$646.95,"$33,361.59","$27,300.36","$385,759.55",7.08%,0.88,0.88,0.91,-0.08,-0.28,-0.09%,$-29.19,-0.37%,$-125.09,-4.56%,"$-1,521.98",-76.49%,"$-25,519.21",2008-07-09
1982,BK,Financial Services,Medium Term,49.3474,$544.93,$401.67,"$19,821.37","$26,890.86","$385,759.55",6.97%,0.85,0.88,0.91,1.38,-0.28,-0.09%,$-18.25,-0.39%,$-78.23,-4.80%,$-951.79,-80.51%,"$-15,958.70",2008-07-09
1983,SPY,S&P 500 Index ETF,Short Term,12.4338,$300.08,$382.55,"$4,756.55","$3,731.14","$19,271.61",19.36%,1.00,1.06,0.93,0.04,-0.51,0.04%,$2.01,0.18%,$8.63,2.21%,$104.99,39.77%,"$1,891.80",2007-04-09
1983,IVV,S&P 500 Index ETF,Short Term,10.2241,$360.94,$495.70,"$5,068.09","$3,690.29","$19,271.61",19.15%,0.97,1.06,0.93,0.03,-0.51,0.01%,$0.45,0.04%,$1.92,0.46%,$23.36,8.31%,$420.93,2007-04-09
1983,EL,Consumer Defensive,Short Term,27.9656,$81.15,$87.62,"$2,450.35","$2,269.41","$19,271.61",11.78%,1.18,1.06,0.93,-1.73,-0.51,-0.04%,$-0.97,-0.17%,$-4.15,-2.06%,$-50.53,-37.16%,$-910.56,2007-04-09
1983,TGT,Consumer Defensive,Short Term,4.8981,$426.36,$418.42,"$2,049.46","$2,088.34","$19,271.61",10.84%,0.79,1.06,0.93,-1.44,-0.51,-0.08%,$-1.70,-0.36%,$-7.28,-4.32%,$-88.54,-77.85%,"$-1,595.51",2007-04-09
1983,COST,Consumer Defensive,Short Term,2.0151,$934.50,$952.83,"$1,920.05","$1,883.13","$19,271.61",9.77%,0.62,1.06,0.93,1.20,-0.51,0.00%,$0.03,0.01%,$0.12,0.07%,$1.41,1.32%,$25.42,2007-04-09
1983,WMT,Consumer Defensive,Short Term,2.3062,$811.32,$1165.87,"$2,688.73","$1,871.06","$19,271.61",9.71%,0.61,1.06,0.93,1.73,-0.51,-0.10%,$-2.63,-0.42%,$-11.29,-5.11%,$-137.35,-92.05%,"$-2,474.90",2007-04-09
1983,BLK,Financial Services,Short Term,0.4806,$745.12,$1064.59,$511.64,$358.13,"$19,271.61",1.86%,1.00,1.06,0.93,0.43,-0.51,-0.02%,$-0.09,-0.08%,$-0.40,-0.94%,$-4.81,-16.93%,$-86.63,2007-04-09
1983,PYPL,Financial Services,Short Term,1.1978,$297.44,$357.07,$427.70,$356.28,"$19,271.61",1.85%,1.13,1.06,0.93,-0.06,-0.51,-0.09%,$-0.38,-0.38%,$-1.61,-4.58%,$-19.58,-82.48%,$-352.75,2007-04-09
1983,WFC,Financial Services,Short Term,0.3587,$982.96,$734.93,$263.62,$352.59,"$19,271.61",1.83%,0.97,1.06,0.93,0.34,-0.51,-0.10%,$-0.26,-0.42%,$-1.10,-5.08%,$-13.38,-91.46%,$-241.11,2007-04-09
1983,USB,Financial Services,Short Term,0.4562,$772.81,$987.70,$450.59,$352.59,"$19,271.61",1.83%,0.97,1.06,0.93,-0.35,-0.51,-0.10%,$-0.46,-0.44%,$-1.98,-5.34%,$-24.05,-96.17%,$-433.32,2007-04-09
1983,GOOG,Technology,Short Term,2.0621,$283.94,$202.40,$417.37,$585.52,"$19,271.61",3.04%,1.06,1.06,0.93,-0.01,-0.51,-0.02%,$-0.09,-0.10%,$-0.41,-1.18%,$-4.94,-21.34%,$-89.06,2007-04-09
1983,GOOGL,Technology,Short Term,1.0446,$557.73,$509.58,$532.31,$582.59,"$19,271.61",3.02%,1.05,1.06,0.93,-0.03,-0.51,-0.07%,$-0.39,-0.32%,$-1.68,-3.84%,$-20.45,-69.22%,$-368.48,2007-04-09
1983,CRM,Technology,Short Term,1.1086,$522.86,$710.10,$787.22,$579.66,"$19,271.61",3.01%,1.08,1.06,0.93,-0.33,-0.51,-0.07%,$-0.54,-0.29%,$-2.30,-3.56%,$-28.03,-64.16%,$-505.04,2007-04-09
1983,INTU,Technology,Short Term,0.5824,$980.30,$806.25,$469.56,$570.88,"$19,271.61",2.96%,1.01,1.06,0.93,-0.17,-0.51,-0.03%,$-0.14,-0.12%,$-0.58,-1.51%,$-7.10,-27.26%,$-127.98,2007-04-09
1984,VEA,Developed Markets ETF,Long Term,158.1485,$19.13,$10.38,"$1,641.58","$3,025.38","$23,614.82",12.81%,0.71,0.57,0.64,-0.16,-0.07,0.42%,$6.85,1.79%,$29.38,21.77%,$357.42,375.63%,"$6,166.21",2008-01-14
1984,VWO,Emerging Markets ETF,Long Term,10.674,$281.13,$218.67,"$2,334.08","$3,000.79","$23,614.82",12.71%,0.63,0.57,0.64,-0.05,-0.07,-0.09%,$-2.08,-0.38%,$-8.93,-4.65%,$-108.64,-80.30%,"$-1,874.30",2008-01-14
1984,IFF,Basic Materials,Long Term,0.2379,$460.64,$390.63,$92.93,$109.60,"$23,614.82",0.46%,0.62,0.57,0.64,-0.65,-0.07,-0.09%,$-0.08,-0.39%,$-0.36,-4.71%,$-4.38,-81.26%,$-75.52,2008-01-14
1984,APD,Basic Materials,Long Term,0.2856,$377.79,$479.15,$136.85,$107.91,"$23,614.82",0.46%,0.65,0.57,0.64,0.46,-0.07,-0.05%,$-0.07,-0.21%,$-0.28,-2.53%,$-3.47,-43.70%,$-59.80,2008-01-14
1984,VMC,Basic Materials,Long Term,0.2272,$450.29,$262.18,$59.57,$102.29,"$23,614.82",0.43%,0.75,0.57,0.64,-0.40,-0.07,-0.01%,$-0.01,-0.04%,$-0.02,-0.46%,$-0.27,-7.92%,$-4.72,2008-01-14
1984,EXR,Real Estate,Long Term,11.0743,$982.80,$516.36,"$5,718.33","$10,883.80","$23,614.82",46.09%,0.56,0.57,0.64,-0.32,-0.07,-0.08%,$-4.71,-0.35%,$-20.21,-4.30%,$-245.83,-74.17%,"$-4,241.07",2008-01-14
1984,V,Financial Services,Long Term,2.3158,$942.56,$958.59,"$2,219.90","$2,182.82","$23,614.82",9.24%,0.70,0.57,0.64,0.82,-0.07,-0.07%,$-1.61,-0.31%,$-6.88,-3.77%,$-83.76,-65.10%,"$-1,445.06",2008-01-14
1984,MA,Financial Services,Long Term,5.2105,$412.21,$304.10,"$1,584.51","$2,147.80","$23,614.82",9.10%,0.73,0.57,0.64,0.33,-0.07,0.08%,$1.20,0.33%,$5.16,3.96%,$62.79,68.37%,"$1,083.29",2008-01-14
1984,SCHW,Financial Services,Long Term,3.3541,$612.51,$856.22,"$2,871.85","$2,054.42","$23,614.82",8.70%,0.81,0.57,0.64,0.31,-0.07,-0.10%,$-2.90,-0.43%,$-12.45,-5.27%,$-151.46,-90.99%,"$-2,613.08",2008-01-14
1985,QQQ,Nasdaq-100 Index ETF,Long Term,80.8177,$151.70,$82.29,"$6,650.49","$12,260.04","$67,639.90",18.13%,1.22,1.52,1.13,0.03,0.21,0.48%,$31.97,2.06%,$137.00,25.06%,"$1,666.84",452.04%,"$30,062.57",2007-04-03
1985,SPY,S&P 500 Index ETF,Long Term,38.6274,$300.08,$382.55,"$14,776.91","$11,591.31","$67,639.90",17.14%,1.00,1.52,1.13,0.04,0.21,0.04%,$6.25,0.18%,$26.78,2.21%,$325.86,39.77%,"$5,877.16",2007-04-03
1985,DFS,Financial Services,Long Term,82.6399,$69.31,$85.07,"$7,030.18","$5,727.77","$67,639.90",8.47%,1.45,1.52,1.13,0.68,0.21,0.09%,$6.32,0.39%,$27.08,4.69%,$329.43,84.51%,"$5,941.40",2007-04-03
1985,COF,Financial Services,Long Term,18.9453,$289.80,$352.75,"$6,682.95","$5,490.35","$67,639.90",8.12%,1.37,1.52,1.13,0.43,0.21,-0.06%,$-3.87,-0.25%,$-16.57,-3.02%,$-201.66,-54.42%,"$-3,637.02",2007-04-03
1985,AMZN,Consumer Cyclical,Long Term,12.5481,$489.95,$532.09,"$6,676.72","$6,147.94","$67,639.90",9.09%,1.31,1.52,1.13,-0.04,0.21,-0.07%,$-4.64,-0.30%,$-19.88,-3.62%,$-241.89,-65.34%,"$-4,362.72",2007-04-03
1985,APA,Energy,Long Term,1.9538,$293.89,$326.44,$637.80,$574.19,"$67,639.90",0.85%,1.49,1.52,1.13,-1.52,0.21,-0.10%,$-0.65,-0.43%,$-2.77,-5.29%,$-33.73,-95.38%,$-608.35,2007-04-03
1985,ROKU,Communication Services,Long Term,5.3441,$780.29,$664.27,"$3,549.93","$4,169.92","$67,639.90",6.16%,1.90,1.52,1.13,0.18,0.21,-0.10%,$-3.43,-0.41%,$-14.72,-5.04%,$-179.09,-90.99%,"$-3,230.03",2007-04-03
1985,CHTR,Communication Services,Long Term,5.6734,$567.13,$488.28,"$2,770.21","$3,217.53","$67,639.90",4.76%,0.77,1.52,1.13,0.68,0.21,-0.03%,$-0.92,-0.14%,$-3.95,-1.74%,$-48.07,-31.29%,$-866.90,2007-04-03
1985,CMCSA,Communication Services,Long Term,114.5617,$24.94,$15.60,"$1,787.16","$2,857.17","$67,639.90",4.22%,0.63,1.52,1.13,-0.62,0.21,0.12%,$2.22,0.53%,$9.50,6.47%,$115.61,116.67%,"$2,085.02",2007-04-03
1985,TMUS,Communication Services,Long Term,2.2854,$912.31,$686.55,"$1,569.04","$2,084.96","$67,639.90",3.08%,0.33,1.52,1.13,2.03,0.21,-0.07%,$-1.04,-0.28%,$-4.45,-3.45%,$-54.17,-62.26%,$-976.93,2007-04-03
1985,BXP,Real Estate,Long Term,34.1011,$103.48,$98.18,"$3,348.05","$3,528.78","$67,639.90",5.22%,0.94,1.52,1.13,-0.07,0.21,-0.04%,$-1.38,-0.18%,$-5.91,-2.15%,$-71.88,-38.72%,"$-1,296.35",2007-04-03
1985,SPG,Real Estate,Long Term,5.5372,$614.85,$550.93,"$3,050.61","$3,404.53","$67,639.90",5.03%,0.89,1.52,1.13,-0.00,0.21,-0.08%,$-2.37,-0.33%,$-10.17,-4.06%,$-123.75,-73.16%,"$-2,231.92",2007-04-03
1985,PLD,Real Estate,Long Term,3.8371,$874.32,$579.41,"$2,223.25","$3,354.83","$67,639.90",4.96%,0.87,1.52,1.13,-0.75,0.21,-0.09%,$-1.97,-0.38%,$-8.46,-4.63%,$-102.90,-83.48%,"$-1,855.93",2007-04-03
1985,DLR,Real Estate,Long Term,172.114,$18.77,$21.69,"$3,733.15","$3,230.58","$67,639.90",4.78%,0.82,1.52,1.13,0.04,0.21,0.60%,$22.52,2.59%,$96.50,31.45%,"$1,174.12",567.24%,"$21,176.05",2007-04-03
1986,SPY,S&P 500 Index ETF,Medium Term,14.4443,$300.08,$382.55,"$5,525.67","$4,334.44","$48,449.79",8.95%,1.00,1.16,1.06,0.04,-0.49,0.04%,$2.38,0.18%,$10.18,2.24%,$123.90,39.77%,"$2,197.70",2007-07-21
1986,IVV,S&P 500 Index ETF,Medium Term,11.8669,$360.94,$495.70,"$5,882.42","$4,283.25","$48,449.79",8.84%,0.97,1.16,1.06,0.03,-0.49,0.01%,$0.53,0.04%,$2.26,0.47%,$27.54,8.31%,$488.56,2007-07-21
1986,VOO,S&P 500 Index ETF,Medium Term,356.171,$11.93,$10.77,"$3,835.96","$4,249.12","$48,449.79",8.77%,0.95,1.16,1.06,0.03,-0.49,4.82%,$184.89,20.66%,$792.38,251.32%,"$9,640.64",4457.71%,"$170,995.92",2007-07-21
1986,EL,Consumer Defensive,Medium Term,9.1072,$81.15,$87.62,$797.97,$739.05,"$48,449.79",1.53%,1.18,1.16,1.06,-1.73,-0.49,-0.04%,$-0.32,-0.17%,$-1.37,-2.10%,$-16.72,-37.16%,$-296.53,2007-07-21
1986,TGT,Consumer Defensive,Medium Term,1.427,$426.36,$418.42,$597.09,$608.41,"$48,449.79",1.26%,0.79,1.16,1.06,-1.44,-0.49,-0.08%,$-0.50,-0.36%,$-2.15,-4.39%,$-26.21,-77.85%,$-464.83,2007-07-21
1986,COST,Consumer Defensive,Medium Term,0.5832,$934.50,$952.83,$555.69,$544.96,"$48,449.79",1.12%,0.62,1.16,1.06,1.20,-0.49,0.00%,$0.01,0.01%,$0.03,0.07%,$0.41,1.32%,$7.36,2007-07-21
1986,WMT,Consumer Defensive,Medium Term,0.6671,$811.32,$1165.87,$777.75,$541.22,"$48,449.79",1.12%,0.61,1.16,1.06,1.73,-0.49,-0.10%,$-0.77,-0.43%,$-3.32,-5.19%,$-40.36,-92.05%,$-715.90,2007-07-21
1986,BXP,Real Estate,Medium Term,12.8723,$103.48,$98.18,"$1,263.80","$1,332.03","$48,449.79",2.75%,0.94,1.16,1.06,-0.07,-0.49,-0.04%,$-0.53,-0.18%,$-2.27,-2.18%,$-27.59,-38.72%,$-489.34,2007-07-21
1986,SPG,Real Estate,Medium Term,2.1056,$614.85,$550.93,"$1,160.04","$1,294.61","$48,449.79",2.67%,0.89,1.16,1.06,-0.00,-0.49,-0.08%,$-0.92,-0.34%,$-3.93,-4.12%,$-47.85,-73.16%,$-848.72,2007-07-21
1986,PLD,Real Estate,Medium Term,1.4636,$874.32,$579.41,$848.02,"$1,279.64","$48,449.79",2.64%,0.87,1.16,1.06,-0.75,-0.49,-0.09%,$-0.77,-0.39%,$-3.28,-4.71%,$-39.91,-83.48%,$-707.91,2007-07-21
1986,ROK,Industrials,Medium Term,4.6283,$838.26,$664.98,"$3,077.73","$3,879.72","$48,449.79",8.01%,1.14,1.16,1.06,-0.62,-0.49,-0.07%,$-2.18,-0.30%,$-9.33,-3.69%,$-113.49,-65.41%,"$-2,013.03",2007-07-21
1986,BA,Industrials,Medium Term,5.5949,$689.94,$696.87,"$3,898.92","$3,860.13","$48,449.79",7.97%,1.19,1.16,1.06,-0.17,-0.49,-0.08%,$-3.27,-0.36%,$-14.00,-4.37%,$-170.39,-77.51%,"$-3,022.20",2007-07-21
1986,GE,Industrials,Medium Term,4.7211,$817.63,$421.82,"$1,991.45","$3,860.13","$48,449.79",7.97%,1.19,1.16,1.06,0.47,-0.49,-0.06%,$-1.22,-0.26%,$-5.24,-3.20%,$-63.77,-56.80%,"$-1,131.15",2007-07-21
1986,SEE,Consumer Cyclical,Medium Term,104.3845,$169.02,$138.06,"$14,411.32","$17,643.06","$48,449.79",36.42%,1.11,1.16,1.06,-0.74,-0.49,-0.09%,$-12.66,-0.38%,$-54.26,-4.58%,$-660.19,-81.25%,"$-11,709.85",2007-07-21
1987,SPY,S&P 500 Index ETF,Medium Term,25.5478,$300.08,$382.55,"$9,773.31","$7,666.37","$56,383.52",13.60%,1.00,1.24,1.04,0.04,-0.03,0.04%,$4.20,0.18%,$18.01,2.24%,$219.15,39.77%,"$3,887.10",2007-07-21
1987,IVV,S&P 500 Index ETF,Medium Term,20.981,$360.94,$495.70,"$10,400.28","$7,572.87","$56,383.52",13.43%,0.97,1.24,1.04,0.03,-0.03,0.01%,$0.93,0.04%,$4.00,0.47%,$48.70,8.31%,$863.79,2007-07-21
1987,VOO,S&P 500 Index ETF,Medium Term,629.5516,$11.93,$10.77,"$6,780.27","$7,510.55","$56,383.52",13.32%,0.95,1.24,1.04,0.03,-0.03,4.82%,$326.80,20.66%,"$1,400.58",251.32%,"$17,040.36",4457.71%,"$302,244.58",2007-07-21
1987,BXP,Real Estate,Medium Term,16.6016,$103.48,$98.18,"$1,629.95","$1,717.93","$56,383.52",3.05%,0.94,1.24,1.04,-0.07,-0.03,-0.04%,$-0.68,-0.18%,$-2.92,-2.18%,$-35.58,-38.72%,$-631.11,2007-07-21
1987,SPG,Real Estate,Medium Term,2.7119,$614.85,$550.93,"$1,494.07","$1,667.41","$56,383.52",2.96%,0.89,1.24,1.04,-0.00,-0.03,-0.08%,$-1.18,-0.34%,$-5.07,-4.12%,$-61.63,-73.16%,"$-1,093.11",2007-07-21
1987,PLD,Real Estate,Medium Term,1.884,$874.32,$579.41,"$1,091.61","$1,647.19","$56,383.52",2.92%,0.87,1.24,1.04,-0.75,-0.03,-0.09%,$-0.99,-0.39%,$-4.22,-4.71%,$-51.38,-83.48%,$-911.25,2007-07-21
1987,DLR,Real Estate,Medium Term,85.065,$18.77,$21.69,"$1,845.06","$1,596.67","$56,383.52",2.83%,0.82,1.24,1.04,0.04,-0.03,0.61%,$11.32,2.63%,$48.50,31.98%,$590.06,567.24%,"$10,465.97",2007-07-21
1987,CHTR,Communication Services,Medium Term,6.9522,$567.13,$488.28,"$3,394.62","$3,942.82","$56,383.52",6.99%,0.77,1.24,1.04,0.68,-0.03,-0.03%,$-1.15,-0.15%,$-4.92,-1.76%,$-59.89,-31.29%,"$-1,062.30",2007-07-21
1987,CMCSA,Communication Services,Medium Term,143.6263,$24.94,$15.60,"$2,240.57","$3,582.04","$56,383.52",6.35%,0.63,1.24,1.04,-0.62,-0.03,0.13%,$2.83,0.54%,$12.11,6.58%,$147.38,116.67%,"$2,614.00",2007-07-21
1987,ROKU,Communication Services,Medium Term,4.4255,$780.29,$664.27,"$2,939.73","$3,453.19","$56,383.52",6.12%,1.90,1.24,1.04,0.18,-0.03,-0.10%,$-2.89,-0.42%,$-12.39,-5.13%,$-150.80,-90.99%,"$-2,674.82",2007-07-21
1987,EMR,Industrials,Medium Term,9.4262,$431.07,$333.24,"$3,141.19","$4,063.34","$56,383.52",7.21%,1.21,1.24,1.04,-0.37,-0.03,-0.08%,$-2.37,-0.32%,$-10.17,-3.94%,$-123.68,-69.84%,"$-2,193.67",2007-07-21
1987,BA,Industrials,Medium Term,5.8296,$689.94,$696.87,"$4,062.47","$4,022.09","$56,383.52",7.13%,1.19,1.24,1.04,-0.17,-0.03,-0.08%,$-3.40,-0.36%,$-14.59,-4.37%,$-177.54,-77.51%,"$-3,148.98",2007-07-21
1987,GE,Industrials,Medium Term,4.9192,$817.63,$421.82,"$2,075.02","$4,022.09","$56,383.52",7.13%,1.19,1.24,1.04,0.47,-0.03,-0.06%,$-1.27,-0.26%,$-5.46,-3.20%,$-66.45,-56.80%,"$-1,178.62",2007-07-21
1987,ROK,Industrials,Medium Term,4.6751,$838.26,$664.98,"$3,108.85","$3,918.96","$56,383.52",6.95%,1.14,1.24,1.04,-0.62,-0.03,-0.07%,$-2.20,-0.30%,$-9.42,-3.69%,$-114.64,-65.41%,"$-2,033.39",2007-07-21
1988,QQQ,Nasdaq-100 Index ETF,Long Term,18.2984,$151.70,$82.29,"$1,505.78","$2,775.86","$23,295.58",11.92%,1.22,1.20,0.96,0.03,0.53,0.48%,$7.24,2.06%,$31.02,25.06%,$377.40,452.04%,"$6,806.64",2007-04-03
1988,SPY,S&P 500 Index ETF,Long Term,8.952,$300.08,$382.55,"$3,424.59","$2,686.32","$23,295.58",11.53%,1.00,1.20,0.96,0.04,0.53,0.04%,$1.45,0.18%,$6.21,2.21%,$75.52,39.77%,"$1,362.05",2007-04-03
1988,C,Financial Services,Long Term,1.9195,$926.04,$615.73,"$1,181.89","$1,777.57","$23,295.58",7.63%,1.21,1.20,0.96,0.12,0.53,-0.10%,$-1.13,-0.41%,$-4.84,-4.98%,$-58.91,-89.90%,"$-1,062.57",2007-04-03
1988,AXP,Financial Services,Long Term,2.2607,$774.44,$947.99,"$2,143.12","$1,750.78","$23,295.58",7.52%,1.24,1.20,0.96,0.48,0.53,-0.08%,$-1.67,-0.33%,$-7.17,-4.07%,$-87.28,-73.45%,"$-1,574.10",2007-04-03
1988,PYPL,Financial Services,Long Term,5.7961,$297.44,$357.07,"$2,069.61","$1,723.98","$23,295.58",7.40%,1.13,1.20,0.96,-0.06,0.53,-0.09%,$-1.82,-0.38%,$-7.78,-4.57%,$-94.64,-82.48%,"$-1,706.95",2007-04-03
1988,CHTR,Communication Services,Long Term,20.1785,$567.13,$488.28,"$9,852.76","$11,443.81","$23,295.58",49.12%,0.77,1.20,0.96,0.68,0.53,-0.03%,$-3.28,-0.14%,$-14.05,-1.74%,$-170.95,-31.29%,"$-3,083.27",2007-04-03
1988,DHR,Healthcare,Long Term,0.068,$528.61,$746.60,$50.77,$35.97,"$23,295.58",0.15%,0.83,1.20,0.96,-0.89,0.53,-0.08%,$-0.04,-0.34%,$-0.17,-4.14%,$-2.10,-74.69%,$-37.92,2007-04-03
1988,TMO,Healthcare,Long Term,0.0992,$333.67,$272.06,$26.99,$33.10,"$23,295.58",0.14%,0.70,1.20,0.96,-1.12,0.53,0.07%,$0.02,0.28%,$0.08,3.40%,$0.92,61.28%,$16.54,2007-04-03
1988,LLY,Healthcare,Long Term,0.665,$49.44,$67.54,$44.91,$32.88,"$23,295.58",0.14%,0.69,1.20,0.96,-0.08,0.53,1.05%,$0.47,4.48%,$2.01,54.53%,$24.49,983.51%,$441.73,2007-04-03
1988,SYK,Healthcare,Long Term,0.0342,$956.03,$512.61,$17.53,$32.66,"$23,295.58",0.14%,0.68,1.20,0.96,-0.03,0.53,-0.03%,$-0.01,-0.14%,$-0.03,-1.76%,$-0.31,-31.72%,$-5.56,2007-04-03
1988,SEE,Consumer Cyclical,Long Term,1.5087,$169.02,$138.06,$208.29,$255.00,"$23,295.58",1.09%,1.11,1.20,0.96,-0.74,0.53,-0.09%,$-0.18,-0.37%,$-0.77,-4.51%,$-9.38,-81.25%,$-169.25,2007-04-03
1988,SIRI,Consumer Cyclical,Long Term,1.3796,$182.90,$186.41,$257.17,$252.33,"$23,295.58",1.08%,1.09,1.20,0.96,-0.72,0.53,-0.09%,$-0.24,-0.41%,$-1.05,-4.95%,$-12.73,-89.27%,$-229.57,2007-04-03
1988,AMZN,Consumer Cyclical,Long Term,0.515,$489.95,$532.09,$274.03,$252.33,"$23,295.58",1.08%,1.31,1.20,0.96,-0.04,0.53,-0.07%,$-0.19,-0.30%,$-0.82,-3.62%,$-9.93,-65.34%,$-179.06,2007-04-03
1988,NFLX,Consumer Cyclical,Long Term,0.5062,$480.01,$419.33,$212.26,$242.99,"$23,295.58",1.04%,1.02,1.20,0.96,1.18,0.53,0.13%,$0.27,0.54%,$1.15,6.59%,$13.98,118.82%,$252.21,2007-04-03
1989,VOO,S&P 500 Index ETF,Medium Term,227.2733,$11.93,$10.77,"$2,447.73","$2,711.37","$19,073.03",14.22%,0.95,0.83,0.84,0.03,0.64,5.20%,$127.21,22.27%,$545.20,271.00%,"$6,633.27",4457.71%,"$109,112.77",2008-11-02
1989,IVV,S&P 500 Index ETF,Medium Term,7.4537,$360.94,$495.70,"$3,694.80","$2,690.35","$19,073.03",14.11%,0.97,0.83,0.84,0.03,0.64,0.01%,$0.36,0.04%,$1.53,0.50%,$18.66,8.31%,$306.87,2008-11-02
